text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.637787771000148,None,space,0,3.4786739959999977,9.637787771000148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_27_2140,Trial_Exp,2021.2.3,60.02322562661846,
,,,,,,,13.142822800999056,None,13.142701479699827,None,19.144360925,None,19.144304722699236,None,23.14665211299871,None,23.145702704698852,None,27.147032282999135,None,rshift,0,2.210699911998745,28.113769240999318,None,,,,,,,,,,001,2021_Nov_27_2140,Trial_Exp,2021.2.3,60.02322562661846,
,,,,,,,,,,,,,,,,,,,,,,,,,,27.146947553698556,None,30.348114120999526,None,30.348222657698717,None,43.34374734499943,None,,,,,,,
