text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.983247899999697,None,space,0,3.0910240749981313,8.983247899999697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_27_2311,Trial_Exp,2021.2.3,60.01030088849935,
,,,,,,,13.092037022997829,None,13.077518330988823,None,18.092642309999064,None,18.092612351997378,None,22.09529389999807,None,22.094068330997107,None,26.09553697999945,None,lshift,0,8.24349326599986,27.062781806998828,None,,,,,,,,,,,,,,,001,2021_Nov_27_2311,Trial_Exp,2021.2.3,60.01030088849935,
,,,,,,,,,,,,,,,,,,,,,,,,,,26.095917558996735,None,35.331325039998774,None,35.331522455999945,None,41.333283064999705,None,space,0,2.876991086999624,41.333283064999705,None,,001,2021_Nov_27_2311,Trial_Exp,2021.2.3,60.01030088849935,
