trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7.883300921000227,None,space,0,2.186079805999725,7.883300921000227,None,,,,,,,,,1,001,2021_Dec_01_2032,Trial_Exp,2021.2.3,59.998510237084545,
,,,,,,,,,,,11.34728369000004,None,11.347740006800086,None,18.339323633000276,None,18.349375010800124,None,,,,,,,
