trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,14.292594471000484,None,space,0,3.946898242000316,14.292594471000484,None,,,,001,2021_Nov_27_2019,Trial_Exp,2021.2.3,59.951545602587494,
,,,,,,,,,,,None,None,,,,,,,
