text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7.314393284999824,None,space,0,2.74369583799853,7.314393284999824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_27_2236,Trial_Exp,2021.2.3,60.011427376210506,
,,,,,,,14.138193487000535,None,14.113030121491828,None,18.137578715999553,None,18.137510443500286,None,22.138839860999724,None,22.13894363649997,None,26.13931421199959,None,lshift,0,2.1432301060012833,27.106903269999748,None,,,,,,,,001,2021_Nov_27_2236,Trial_Exp,2021.2.3,60.011427376210506,
,,,,,,,,,,,,,,,,,,,,,,,,,,26.139405211500343,None,29.27396284000133,None,29.27395341549818,None,,,,,,,
