text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.463230318000569,None,space,0,4.1660256659997685,6.463230318000569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_27_2239,Trial_Exp,2021.2.3,59.99365950976784,
,,,,,,,14.682107944001473,None,14.67416119459158,None,16.691163038001832,None,16.691068471302422,None,20.692305827000382,None,20.692302844300137,None,24.693733498002985,None,lshift,0,2.840817606997007,25.66044984600012,None,,,,,,,,,,,,,,,001,2021_Nov_27_2239,Trial_Exp,2021.2.3,59.99365950976784,
,,,,,,,,,,,,,,,,,,,,,,,,,,24.693690889302523,None,28.527491493001435,None,28.527454800302074,None,42.52363348700237,None,space,0,6.041631481999502,42.52363348700237,None,,001,2021_Nov_27_2239,Trial_Exp,2021.2.3,59.99365950976784,
