text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.690513634999661,None,space,0,4.6825932990013825,9.690513634999661,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_27_2137,Trial_Exp,2021.2.3,60.06873376814493,
,,,,,,,14.406410994999533,None,14.40638502999973,None,20.408117717001005,None,20.408093060000102,None,24.409230741999636,None,24.40940937600026,None,28.41062291900016,None,lshift,0,2.9630911969998124,29.394014495999727,None,,,,,,,,,,001,2021_Nov_27_2137,Trial_Exp,2021.2.3,60.06873376814493,
,,,,,,,,,,,,,,,,,,,,,,,,,,28.411137318001057,None,32.379089613999895,None,32.37781947799958,None,None,None,,,,,,,
