text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.969099310999809,None,space,0,2.6368722440001875,9.969099310999809,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_27_2132,Trial_Exp,2021.2.3,60.02905982725696,
,,,,,,,12.627951251999548,None,12.628078336600264,None,14.628230862999771,None,14.628228687599584,None,18.629514715999903,None,18.629511513600118,None,22.6317114630001,None,lshift,0,3.8403466339987062,23.59762270600004,None,,,,,,,,,,001,2021_Nov_27_2132,Trial_Exp,2021.2.3,60.02905982725696,
,,,,,,,,,,,,,,,,,,,,,,,,,,22.630847868598902,None,27.465677610000057,None,27.465626346598764,None,None,None,,,,,,,
