text.started,text.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,sound_1.started,sound_1.stopped,polygon_3.started,polygon_3.stopped,sound_2.started,sound_2.stopped,polygon_4.started,polygon_4.stopped,sound_3.started,sound_3.stopped,polygon_2.started,polygon_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,sound_4.started,sound_4.stopped,polygon_5.started,polygon_5.stopped,sound_5.started,sound_5.stopped,text_2.started,text_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.245595521999348,None,space,0,3.332558260000951,11.245595521999348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2021_Nov_27_2313,Trial_Exp,2021.2.3,60.04138232110648,
,,,,,,,15.610357558998658,None,15.609837897206308,None,17.612129911998636,None,17.610645348199615,None,21.613039133997518,None,21.612942194199423,None,25.613144556999032,None,lshift,0,3.4773159510004916,26.580837383997277,None,,,,,,,,,,,,,,,001,2021_Nov_27_2313,Trial_Exp,2021.2.3,60.04138232110648,
,,,,,,,,,,,,,,,,,,,,,,,,,,25.613109363200056,None,30.08049051999842,None,30.08050585719757,None,40.0754597640007,None,space,0,4.454694019997987,40.0754597640007,None,,001,2021_Nov_27_2313,Trial_Exp,2021.2.3,60.04138232110648,
